UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1178723279,2007-05-09T15:07:59Z,27.598853,86.815537,3748,136.994,0,0,No Data,No Data
1178723386,2007-05-09T15:09:46Z,27.598242,86.820008,3490,137.4404,0,0,No Data,No Data
1178723493,2007-05-09T15:11:33Z,27.597630,86.824496,3170,137.8885,0,0,No Data,No Data
1178723601,2007-05-09T15:13:21Z,27.597770,86.829051,3301,138.3382,0,0,No Data,No Data
1178723666,2007-05-09T15:14:26Z,27.597918,86.831785,3365,138.6085,0,0,No Data,No Data
1178723796,2007-05-09T15:16:36Z,27.598454,86.837258,3452,139.1518,0,0,No Data,No Data
1178723910,2007-05-09T15:18:30Z,27.599721,86.841827,3808,139.6242,0,0,No Data,No Data
1178724039,2007-05-09T15:20:39Z,27.600116,86.847249,4370,140.161,0,0,No Data,No Data
1178724124,2007-05-09T15:22:04Z,27.599911,86.850857,4327,140.5177,0,0,No Data,No Data
1178724253,2007-05-09T15:24:13Z,27.599643,86.856275,4114,141.0532,0,0,No Data,No Data
1178724338,2007-05-09T15:25:38Z,27.599595,86.859889,4014,141.4098,0,0,No Data,No Data
1178724464,2007-05-09T15:27:44Z,27.597147,86.864433,3744,141.9345,0,0,No Data,No Data
1178724615,2007-05-09T15:30:15Z,27.596980,86.870781,3558,142.5611,0,0,No Data,No Data
1178724722,2007-05-09T15:32:02Z,27.596943,86.875312,3661,143.0082,0,0,No Data,No Data
1178724809,2007-05-09T15:33:29Z,27.596535,86.878970,3522,143.372,0,0,No Data,No Data
1178724897,2007-05-09T15:34:57Z,27.596861,86.882645,3321,143.7365,0,0,No Data,No Data
1178725006,2007-05-09T15:36:46Z,27.596481,86.887227,3222,144.1906,0,0,No Data,No Data
1178725158,2007-05-09T15:39:18Z,27.596115,86.893637,3077,144.8244,0,0,No Data,No Data
1178725224,2007-05-09T15:40:24Z,27.595863,86.896401,3017,145.0986,0,0,No Data,No Data
1178725356,2007-05-09T15:42:36Z,27.596003,86.901970,2845,145.6484,0,0,No Data,No Data
1178725490,2007-05-09T15:44:50Z,27.595195,86.907582,2324,146.2094,0,0,No Data,No Data
1178725555,2007-05-09T15:45:55Z,27.595701,86.910236,2384,146.4773,0,0,No Data,No Data
1178725661,2007-05-09T15:47:41Z,27.596328,86.914681,2876,146.9214,0,0,No Data,No Data
1178725746,2007-05-09T15:49:06Z,27.596699,86.918250,3044,147.276,0,0,No Data,No Data
1178725831,2007-05-09T15:50:31Z,27.597069,86.921812,3208,147.6299,0,0,No Data,No Data
1178725958,2007-05-09T15:52:38Z,27.597566,86.927150,3275,148.1595,0,0,No Data,No Data
1178726043,2007-05-09T15:54:03Z,27.597934,86.930689,3484,148.5112,0,0,No Data,No Data
1178726148,2007-05-09T15:55:48Z,27.598505,86.935076,3666,148.9488,0,0,No Data,No Data
1178726197,2007-05-09T15:56:37Z,27.599501,86.936839,3672,149.1551,0,0,No Data,No Data
1178726323,2007-05-09T15:58:43Z,27.600180,86.942076,4132,149.6774,0,0,No Data,No Data
1178726429,2007-05-09T16:00:29Z,27.600284,86.946556,4219,150.1196,0,0,No Data,No Data
1178726556,2007-05-09T16:02:36Z,27.600487,86.951906,4156,150.648,0,0,No Data,No Data
1178726684,2007-05-09T16:04:44Z,27.600487,86.957313,4234,151.1815,0,0,No Data,No Data
1178726818,2007-05-09T16:06:58Z,27.599870,86.962930,4055,151.7399,0,0,No Data,No Data
1178726973,2007-05-09T16:09:33Z,27.599245,86.969475,3682,152.3894,0,0,No Data,No Data
1178727132,2007-05-09T16:12:12Z,27.598452,86.976105,3326,153.0495,0,0,No Data,No Data
1178727291,2007-05-09T16:14:51Z,27.597667,86.982764,3145,153.7123,0,0,No Data,No Data
1178727470,2007-05-09T16:17:50Z,27.597777,86.990328,2870,154.4587,0,0,No Data,No Data
1178727535,2007-05-09T16:18:55Z,27.597725,86.993079,2780,154.7302,0,0,No Data,No Data
1178727701,2007-05-09T16:21:41Z,27.598437,87.000038,3064,155.4214,0,0,No Data,No Data
1178727843,2007-05-09T16:24:03Z,27.599365,87.005954,3495,156.0142,0,0,No Data,No Data
1178727889,2007-05-09T16:24:49Z,27.599134,87.007872,3473,156.2052,0,0,No Data,No Data
1178728031,2007-05-09T16:27:11Z,27.598191,87.013777,3075,156.7973,0,0,No Data,No Data
1178728244,2007-05-09T16:30:44Z,27.596850,87.022646,2536,157.685,0,0,No Data,No Data
1178728344,2007-05-09T16:32:24Z,27.597766,87.026716,2940,158.0994,0,0,No Data,No Data
1178728424,2007-05-09T16:33:44Z,27.598305,87.030061,3186,158.4349,0,0,No Data,No Data
1178728527,2007-05-09T16:35:27Z,27.598756,87.034349,3464,158.861,0,0,No Data,No Data
1178728671,2007-05-09T16:37:51Z,27.599212,87.040427,3666,159.4629,0,0,No Data,No Data
1178728832,2007-05-09T16:40:32Z,27.600048,87.047166,3839,160.1343,0,0,No Data,No Data
1178728945,2007-05-09T16:42:25Z,27.599690,87.051893,3830,160.6024,0,0,No Data,No Data
1178729173,2007-05-09T16:46:13Z,27.598834,87.061475,3464,161.5526,0,0,No Data,No Data
1178729342,2007-05-09T16:49:02Z,27.598957,87.068633,3680,162.259,0,0,No Data,No Data
1178729407,2007-05-09T16:50:07Z,27.598932,87.071365,3510,162.5286,0,0,No Data,No Data
1178729558,2007-05-09T16:52:38Z,27.598872,87.077741,3486,163.1578,0,0,No Data,No Data
1178729650,2007-05-09T16:54:10Z,27.598523,87.081602,3319,163.5407,0,0,No Data,No Data
1178729815,2007-05-09T16:56:55Z,27.598884,87.088588,3482,164.2312,0,0,No Data,No Data
1178729957,2007-05-09T16:59:17Z,27.599407,87.094528,3721,164.8202,0,0,No Data,No Data
1178730042,2007-05-09T17:00:42Z,27.599452,87.098107,3829,165.1733,0,0,No Data,No Data
1178730237,2007-05-09T17:03:57Z,27.598281,87.106237,3307,165.986,0,0,No Data,No Data
1178730429,2007-05-09T17:07:09Z,27.597266,87.114282,2988,166.7878,0,0,No Data,No Data
1178730612,2007-05-09T17:10:12Z,27.596733,87.121992,2778,167.5508,0,0,No Data,No Data
1178730733,2007-05-09T17:12:13Z,27.596124,87.127048,2524,168.0543,0,0,No Data,No Data
1178730805,2007-05-09T17:13:25Z,27.595793,87.130055,2385,168.3533,0,0,No Data,No Data
1178730981,2007-05-09T17:16:21Z,27.595628,87.137490,2286,169.0872,0,0,No Data,No Data
1178731026,2007-05-09T17:17:06Z,27.595549,87.139383,2242,169.2742,0,0,No Data,No Data
1178731232,2007-05-09T17:20:32Z,27.594989,87.148086,2118,170.1352,0,0,No Data,No Data
1178731364,2007-05-09T17:22:44Z,27.594917,87.153641,1901,170.6834,0,0,No Data,No Data
1178731529,2007-05-09T17:25:29Z,27.595274,87.160608,2151,171.372,0,0,No Data,No Data
1178731709,2007-05-09T17:28:29Z,27.595974,87.168146,2530,172.1199,0,0,No Data,No Data
1178731808,2007-05-09T17:30:08Z,27.596386,87.172292,2080,172.5316,0,0,No Data,No Data
1178731997,2007-05-09T17:33:17Z,27.596585,87.180270,2787,173.3191,0,0,No Data,No Data
1178732066,2007-05-09T17:34:26Z,27.596400,87.183181,2773,173.6071,0,0,No Data,No Data
1178732191,2007-05-09T17:36:31Z,27.595726,87.188409,2494,174.1284,0,0,No Data,No Data
1178732383,2007-05-09T17:39:43Z,27.594947,87.196497,2138,174.9311,0,0,No Data,No Data
1178732407,2007-05-09T17:40:07Z,27.594877,87.197483,2121,175.0287,0,0,No Data,No Data
1178732617,2007-05-09T17:43:37Z,27.594267,87.206339,1920,175.9052,0,0,No Data,No Data
1178732729,2007-05-09T17:45:29Z,27.595045,87.210976,2295,176.3709,0,0,No Data,No Data
1178732830,2007-05-09T17:47:10Z,27.595325,87.215223,2347,176.7912,0,0,No Data,No Data
1178732983,2007-05-09T17:49:43Z,27.594483,87.221626,2119,177.4299,0,0,No Data,No Data
1178733157,2007-05-09T17:52:37Z,27.594446,87.228960,2080,178.1535,0,0,No Data,No Data
1178733275,2007-05-09T17:54:35Z,27.594879,87.233930,2247,178.6463,0,0,No Data,No Data
1178733434,2007-05-09T17:57:14Z,27.595400,87.240603,2588,179.3073,0,0,No Data,No Data
1178733454,2007-05-09T17:57:34Z,27.595439,87.241468,2611,179.3928,0,0,No Data,No Data
1178733645,2007-05-09T18:00:45Z,27.594799,87.249502,2335,180.1887,0,0,No Data,No Data
1178733839,2007-05-09T18:03:59Z,27.594094,87.257643,2015,180.9958,0,0,No Data,No Data
1178733936,2007-05-09T18:05:36Z,27.593740,87.261725,1876,181.4005,0,0,No Data,No Data
1178734107,2007-05-09T18:08:27Z,27.593100,87.268912,1623,182.1132,0,0,No Data,No Data
1178734185,2007-05-09T18:09:45Z,27.592695,87.272161,1448,182.437,0,0,No Data,No Data
1178734374,2007-05-09T18:12:54Z,27.592189,87.280130,1131,183.2253,0,0,No Data,No Data
1178734397,2007-05-09T18:13:17Z,27.592174,87.281078,1107,183.3189,0,0,No Data,No Data
1178734591,2007-05-09T18:16:31Z,27.591522,87.289245,1135,184.128,0,0,No Data,No Data
1178734667,2007-05-09T18:17:47Z,27.591896,87.292424,1255,184.4444,0,0,No Data,No Data
1178734723,2007-05-09T18:18:43Z,27.592176,87.294803,1406,184.6812,0,0,No Data,No Data
1178734821,2007-05-09T18:20:21Z,27.592525,87.298917,1472,185.089,0,0,No Data,No Data
1178734921,2007-05-09T18:22:01Z,27.592788,87.303135,1579,185.5062,0,0,No Data,No Data
1178735019,2007-05-09T18:23:39Z,27.593142,87.307217,1780,185.911,0,0,No Data,No Data
1178735184,2007-05-09T18:26:24Z,27.592721,87.314183,1588,186.6,0,0,No Data,No Data
1178735386,2007-05-09T18:29:46Z,27.591902,87.322643,1362,187.4397,0,0,No Data,No Data
1178735486,2007-05-09T18:31:26Z,27.591500,87.326872,1238,187.8594,0,0,No Data,No Data
1178735613,2007-05-09T18:33:33Z,27.590996,87.332173,997,188.3855,0,0,No Data,No Data
1178735786,2007-05-09T18:36:26Z,27.591004,87.339496,945,189.1081,0,0,No Data,No Data
1178735868,2007-05-09T18:37:48Z,27.591159,87.342939,1084,189.4483,0,0,No Data,No Data
1178735966,2007-05-09T18:39:26Z,27.591464,87.347061,1202,189.8564,0,0,No Data,No Data
1178736125,2007-05-09T18:42:05Z,27.591862,87.353794,1551,190.5223,0,0,No Data,No Data
1178736310,2007-05-09T18:45:10Z,27.592144,87.361581,1561,191.2913,0,0,No Data,No Data
1178736471,2007-05-09T18:47:51Z,27.591891,87.368369,1417,191.9617,0,0,No Data,No Data
1178736579,2007-05-09T18:49:39Z,27.591888,87.372941,1461,192.4128,0,0,No Data,No Data
1178736820,2007-05-09T18:53:40Z,27.591799,87.383119,1582,193.4172,0,0,No Data,No Data
1178736990,2007-05-09T18:56:30Z,27.592766,87.390188,1660,194.123,0,0,No Data,No Data
1178737245,2007-05-09T19:00:45Z,27.602211,87.388597,1775,195.1862,0,0,No Data,No Data
1178737334,2007-05-09T19:02:14Z,27.605182,87.386836,2040,195.5599,0,0,No Data,No Data
1178737478,2007-05-09T19:04:38Z,27.610136,87.384483,2461,196.1583,0,0,No Data,No Data
1178737582,2007-05-09T19:06:22Z,27.613928,87.383588,2550,196.5896,0,0,No Data,No Data
1178737696,2007-05-09T19:08:16Z,27.618212,87.383232,2733,197.0679,0,0,No Data,No Data
1178737923,2007-05-09T19:12:03Z,27.626671,87.382301,2422,198.0141,0,0,No Data,No Data
1178737986,2007-05-09T19:13:06Z,27.629003,87.382504,2294,198.2746,0,0,No Data,No Data
1178738112,2007-05-09T19:15:12Z,27.633708,87.382844,2209,198.7995,0,0,No Data,No Data
1178738239,2007-05-09T19:17:19Z,27.638465,87.383101,2367,199.3297,0,0,No Data,No Data
1178738326,2007-05-09T19:18:46Z,27.641728,87.383106,2290,199.693,0,0,No Data,No Data
1178738396,2007-05-09T19:19:56Z,27.644328,87.382832,2326,199.9837,0,0,No Data,No Data
1178738518,2007-05-09T19:21:58Z,27.648839,87.382010,2542,200.4925,0,0,No Data,No Data
1178738662,2007-05-09T19:24:22Z,27.654203,87.382657,2462,201.0931,0,0,No Data,No Data
1178738744,2007-05-09T19:25:44Z,27.657236,87.383104,2416,201.4337,0,0,No Data,No Data
1178738812,2007-05-09T19:26:52Z,27.659611,87.384154,2353,201.7177,0,0,No Data,No Data
1178738956,2007-05-09T19:29:16Z,27.664936,87.384940,2252,202.3157,0,0,No Data,No Data
1178739078,2007-05-09T19:31:18Z,27.669448,87.385748,2084,202.8244,0,0,No Data,No Data
1178739200,2007-05-09T19:33:20Z,27.673941,87.386626,1693,203.3321,0,0,No Data,No Data
1178739303,2007-05-09T19:35:03Z,27.677769,87.387202,1460,203.7621,0,0,No Data,No Data
1178739404,2007-05-09T19:36:44Z,27.681548,87.386993,1317,204.1834,0,0,No Data,No Data
1178739578,2007-05-09T19:39:38Z,27.687250,87.383450,1814,204.908,0,0,No Data,No Data
1178739727,2007-05-09T19:42:07Z,27.692715,87.382213,2152,205.5286,0,0,No Data,No Data
1178739815,2007-05-09T19:43:35Z,27.696001,87.382157,2141,205.8945,0,0,No Data,No Data
1178739878,2007-05-09T19:44:38Z,27.698378,87.382323,2155,206.1597,0,0,No Data,No Data
1178740004,2007-05-09T19:46:44Z,27.703068,87.381913,1876,206.6835,0,0,No Data,No Data
1178740047,2007-05-09T19:47:27Z,27.704656,87.382023,1848,206.8607,0,0,No Data,No Data
1178740196,2007-05-09T19:49:56Z,27.710231,87.382379,1835,207.4824,0,0,No Data,No Data
1178740330,2007-05-09T19:52:10Z,27.715189,87.381344,1860,208.0437,0,0,No Data,No Data
1178740471,2007-05-09T19:54:31Z,27.720415,87.380518,2022,208.6312,0,0,No Data,No Data
1178740565,2007-05-09T19:56:05Z,27.723890,87.379969,2243,209.0219,0,0,No Data,No Data
1178740714,2007-05-09T19:58:34Z,27.729303,87.378578,2513,209.6399,0,0,No Data,No Data
1178740797,2007-05-09T19:59:57Z,27.732395,87.379006,2674,209.9867,0,0,No Data,No Data
1178740880,2007-05-09T20:01:20Z,27.735463,87.379515,2516,210.332,0,0,No Data,No Data
1178740980,2007-05-09T20:03:00Z,27.739234,87.379459,2243,210.7519,0,0,No Data,No Data
1178741084,2007-05-09T20:04:44Z,27.743021,87.380287,1969,211.1814,0,0,No Data,No Data
1178741163,2007-05-09T20:06:03Z,27.746011,87.380182,1796,211.5145,0,0,No Data,No Data
1178741335,2007-05-09T20:08:55Z,27.752440,87.380534,1859,212.2311,0,0,No Data,No Data
1178741501,2007-05-09T20:11:41Z,27.758538,87.379358,2210,212.9199,0,0,No Data,No Data
1178741574,2007-05-09T20:12:54Z,27.761201,87.378676,2221,213.2239,0,0,No Data,No Data
1178741689,2007-05-09T20:14:49Z,27.765371,87.377466,2302,213.7032,0,0,No Data,No Data
1178741797,2007-05-09T20:16:37Z,27.769435,87.377503,2386,214.1557,0,0,No Data,No Data
1178741819,2007-05-09T20:16:59Z,27.770255,87.377483,2386,214.2471,0,0,No Data,No Data
1178741972,2007-05-09T20:19:32Z,27.775976,87.377411,2293,214.8841,0,0,No Data,No Data
1178742062,2007-05-09T20:21:02Z,27.779311,87.377107,2427,215.2567,0,0,No Data,No Data
1178742174,2007-05-09T20:22:54Z,27.783504,87.376647,2585,215.7257,0,0,No Data,No Data
1178742292,2007-05-09T20:24:52Z,27.787727,87.375148,2661,216.2185,0,0,No Data,No Data
1178742432,2007-05-09T20:27:12Z,27.792875,87.374066,3007,216.8015,0,0,No Data,No Data
1178742549,2007-05-09T20:29:09Z,27.797155,87.373132,3148,217.2868,0,0,No Data,No Data
1178742665,2007-05-09T20:31:05Z,27.801419,87.372201,3356,217.7703,0,0,No Data,No Data
1178742844,2007-05-09T20:34:04Z,27.808084,87.371261,3686,218.5181,0,0,No Data,No Data
1178743001,2007-05-09T20:36:41Z,27.813890,87.370497,3867,219.1688,0,0,No Data,No Data
1178743148,2007-05-09T20:39:08Z,27.819394,87.371087,3927,219.7843,0,0,No Data,No Data
1178743274,2007-05-09T20:41:14Z,27.824066,87.371868,3603,220.3101,0,0,No Data,No Data
1178743403,2007-05-09T20:43:23Z,27.828893,87.371891,3562,220.8476,0,0,No Data,No Data
1178743467,2007-05-09T20:44:27Z,27.831259,87.372169,3524,221.1125,0,0,No Data,No Data
1178743615,2007-05-09T20:46:55Z,27.836730,87.373162,3278,221.7294,0,0,No Data,No Data
1178743772,2007-05-09T20:49:32Z,27.842535,87.372197,3459,222.3827,0,0,No Data,No Data
1178743899,2007-05-09T20:51:39Z,27.847235,87.373077,3381,222.9131,0,0,No Data,No Data
1178743984,2007-05-09T20:53:04Z,27.850384,87.373623,3184,223.2678,0,0,No Data,No Data
1178744112,2007-05-09T20:55:12Z,27.855154,87.373304,2926,223.7998,0,0,No Data,No Data
1178744197,2007-05-09T20:56:37Z,27.858333,87.373721,2636,224.1562,0,0,No Data,No Data
1178744283,2007-05-09T20:58:03Z,27.861525,87.374042,2864,224.5131,0,0,No Data,No Data
1178744452,2007-05-09T21:00:52Z,27.867467,87.371620,3504,225.2163,0,0,No Data,No Data
1178744500,2007-05-09T21:01:40Z,27.869153,87.370956,3638,225.4151,0,0,No Data,No Data
1178744656,2007-05-09T21:04:16Z,27.874905,87.369735,3968,226.0667,0,0,No Data,No Data
1178744763,2007-05-09T21:06:03Z,27.878875,87.370187,3889,226.511,0,0,No Data,No Data
1178744911,2007-05-09T21:08:31Z,27.884417,87.370315,3628,227.1282,0,0,No Data,No Data
1178744975,2007-05-09T21:09:35Z,27.886801,87.369865,3501,227.3974,0,0,No Data,No Data
1178745105,2007-05-09T21:11:45Z,27.891561,87.370930,3272,227.9377,0,0,No Data,No Data
1178745234,2007-05-09T21:13:54Z,27.896359,87.371636,3097,228.4764,0,0,No Data,No Data
1178745277,2007-05-09T21:14:37Z,27.897970,87.371709,3127,228.6559,0,0,No Data,No Data
1178745515,2007-05-09T21:18:35Z,27.906826,87.372401,3081,229.6442,0,0,No Data,No Data
1178745644,2007-05-09T21:20:44Z,27.911667,87.372750,2911,230.1843,0,0,No Data,No Data
1178745774,2007-05-09T21:22:54Z,27.916522,87.372644,2906,230.725,0,0,No Data,No Data
1178745930,2007-05-09T21:25:30Z,27.922193,87.371084,3297,231.3748,0,0,No Data,No Data
1178745996,2007-05-09T21:26:36Z,27.924614,87.370479,3429,231.6509,0,0,No Data,No Data
1178746084,2007-05-09T21:28:04Z,27.927833,87.369674,3623,232.018,0,0,No Data,No Data
1178746236,2007-05-09T21:30:36Z,27.933446,87.368609,3891,232.6517,0,0,No Data,No Data
1178746324,2007-05-09T21:32:04Z,27.936668,87.369344,3694,233.0177,0,0,No Data,No Data
1178746456,2007-05-09T21:34:16Z,27.941517,87.370450,3405,233.5685,0,0,No Data,No Data
1178746566,2007-05-09T21:36:06Z,27.945563,87.371061,3250,234.023,0,0,No Data,No Data
1178746805,2007-05-09T21:40:05Z,27.954442,87.372438,3030,235.0207,0,0,No Data,No Data
1178746912,2007-05-09T21:41:52Z,27.958448,87.372074,3154,235.4682,0,0,No Data,No Data
1178746998,2007-05-09T21:43:18Z,27.961635,87.371580,3267,235.8263,0,0,No Data,No Data
1178747084,2007-05-09T21:44:44Z,27.964815,87.371052,3478,236.1842,0,0,No Data,No Data
1178747191,2007-05-09T21:46:31Z,27.968803,87.370687,3642,236.6296,0,0,No Data,No Data
1178747283,2007-05-09T21:48:03Z,27.971972,87.369229,3744,237.0104,0,0,No Data,No Data
1178747394,2007-05-09T21:49:54Z,27.975939,87.367783,4046,237.4744,0,0,No Data,No Data
1178747526,2007-05-09T21:52:06Z,27.980884,87.368184,3507,238.0264,0,0,No Data,No Data
1178747617,2007-05-09T21:53:37Z,27.984193,87.369048,3348,238.4045,0,0,No Data,No Data
1178747751,2007-05-09T21:55:51Z,27.988900,87.367131,3837,238.9614,0,0,No Data,No Data
1178747858,2007-05-09T21:57:38Z,27.992751,87.365872,4086,239.4077,0,0,No Data,No Data
1178747943,2007-05-09T21:59:03Z,27.995869,87.365217,4208,239.7608,0,0,No Data,No Data
1178748090,2007-05-09T22:01:30Z,28.001359,87.364496,4401,240.3761,0,0,No Data,No Data
1178748196,2007-05-09T22:03:16Z,28.005309,87.364248,4522,240.8166,0,0,No Data,No Data
1178748324,2007-05-09T22:05:24Z,28.010089,87.364225,4561,241.3489,0,0,No Data,No Data
1178748410,2007-05-09T22:06:50Z,28.013297,87.364325,4538,241.7063,0,0,No Data,No Data
1178748565,2007-05-09T22:09:25Z,28.019060,87.365356,4250,242.3559,0,0,No Data,No Data
1178748659,2007-05-09T22:10:59Z,28.022439,87.366327,3928,242.7441,0,0,No Data,No Data
1178748758,2007-05-09T22:12:38Z,28.025920,87.367784,3616,243.1572,0,0,No Data,No Data
1178748847,2007-05-09T22:14:07Z,28.029051,87.366451,3609,243.5297,0,0,No Data,No Data
1178749055,2007-05-09T22:17:35Z,28.036610,87.364312,4360,244.3971,0,0,No Data,No Data
1178749160,2007-05-09T22:19:20Z,28.040522,87.363955,4428,244.8341,0,0,No Data,No Data
1178749312,2007-05-09T22:21:52Z,28.046197,87.364357,4367,245.4671,0,0,No Data,No Data
1178749397,2007-05-09T22:23:17Z,28.049390,87.364351,4291,245.8226,0,0,No Data,No Data
1178749543,2007-05-09T22:25:43Z,28.054826,87.363764,4515,246.4306,0,0,No Data,No Data
1178749694,2007-05-09T22:28:14Z,28.060471,87.364023,4374,247.0596,0,0,No Data,No Data
1178749887,2007-05-09T22:31:27Z,28.067688,87.364175,4368,247.8633,0,0,No Data,No Data
1178750016,2007-05-09T22:33:36Z,28.072520,87.364353,4423,248.4016,0,0,No Data,No Data
1178750039,2007-05-09T22:33:59Z,28.073352,87.364475,4425,248.4951,0,0,No Data,No Data
1178750151,2007-05-09T22:35:51Z,28.077520,87.365085,4163,248.963,0,0,No Data,No Data
1178750265,2007-05-09T22:37:45Z,28.081730,87.365810,4064,249.4371,0,0,No Data,No Data
1178750385,2007-05-09T22:39:45Z,28.086107,87.367036,3832,249.9391,0,0,No Data,No Data
1178750496,2007-05-09T22:41:36Z,28.090225,87.367398,3600,250.399,0,0,No Data,No Data
1178750600,2007-05-09T22:43:20Z,28.094110,87.367017,3605,250.8332,0,0,No Data,No Data
1178750704,2007-05-09T22:45:04Z,28.097997,87.366659,3850,251.2674,0,0,No Data,No Data
1178750874,2007-05-09T22:47:54Z,28.104356,87.366536,3871,251.9755,0,0,No Data,No Data
1178751001,2007-05-09T22:50:01Z,28.109106,87.366396,3948,252.5045,0,0,No Data,No Data
1178751170,2007-05-09T22:52:50Z,28.115406,87.366134,3997,253.2064,0,0,No Data,No Data
1178751212,2007-05-09T22:53:32Z,28.116980,87.366069,3995,253.3818,0,0,No Data,No Data
1178751380,2007-05-09T22:56:20Z,28.123271,87.365807,4091,254.0827,0,0,No Data,No Data
1178751465,2007-05-09T22:57:45Z,28.126438,87.365742,4078,254.4354,0,0,No Data,No Data
1178751529,2007-05-09T22:58:49Z,28.128836,87.365751,4087,254.7024,0,0,No Data,No Data
1178751701,2007-05-09T23:01:41Z,28.135286,87.365911,4054,255.4207,0,0,No Data,No Data
1178751811,2007-05-09T23:03:31Z,28.139379,87.366158,4008,255.8771,0,0,No Data,No Data
1178751876,2007-05-09T23:04:36Z,28.141836,87.366306,3905,256.1511,0,0,No Data,No Data
1178752032,2007-05-09T23:07:12Z,28.147660,87.366857,3932,256.8018,0,0,No Data,No Data
1178752119,2007-05-09T23:08:39Z,28.150883,87.366915,3931,257.1607,0,0,No Data,No Data
1178752183,2007-05-09T23:09:43Z,28.153299,87.366958,3880,257.4298,0,0,No Data,No Data
1178752312,2007-05-09T23:11:52Z,28.158134,87.367044,3790,257.9682,0,0,No Data,No Data
1178752528,2007-05-09T23:15:28Z,28.166210,87.367222,3801,258.8675,0,0,No Data,No Data
1178752671,2007-05-09T23:17:51Z,28.171538,87.366657,4003,259.4633,0,0,No Data,No Data
1178752750,2007-05-09T23:19:10Z,28.174455,87.366081,4114,259.793,0,0,No Data,No Data
1178752886,2007-05-09T23:21:26Z,28.179498,87.366611,4049,260.3569,0,0,No Data,No Data
1178752976,2007-05-09T23:22:56Z,28.182860,87.366955,3978,260.7327,0,0,No Data,No Data
1178753103,2007-05-09T23:25:03Z,28.187620,87.366892,3997,261.2627,0,0,No Data,No Data
